""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"path"
"3754"	"K05364|metabolism; glycan biosynthesis and metabolism; glycosyltransferases|metabolism; glycan biosynthesis and metabolism; peptidoglycan biosynthesis"	1530.41416453407	1.48089595178569	0.325678899710754	4.54710438134287	5.4389027350813e-06	2.66138321283033e-05	"K05364"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Peptidoglycan biosynthesis"	"K05364_Metabolism_Glycan biosynthesis and metabolism_ Peptidoglycan biosynthesis"
"3755"	"K05367|metabolism; glycan biosynthesis and metabolism; glycosyltransferases|metabolism; glycan biosynthesis and metabolism; peptidoglycan biosynthesis"	2322.36284283673	-1.50009827608093	0.356909615168649	-4.2030200709838	2.63377225143898e-05	0.000110736474773387	"K05367"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Peptidoglycan biosynthesis"	"K05367_Metabolism_Glycan biosynthesis and metabolism_ Peptidoglycan biosynthesis"
"3756"	"K05366|metabolism; glycan biosynthesis and metabolism; glycosyltransferases|metabolism; glycan biosynthesis and metabolism; peptidoglycan biosynthesis"	35625.7572194729	1.27946193588962	0.242453073539154	5.2771528824649	1.31206419642115e-07	9.01331056671918e-07	"K05366"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Peptidoglycan biosynthesis"	"K05366_Metabolism_Glycan biosynthesis and metabolism_ Peptidoglycan biosynthesis"
"3757"	"K10210|metabolism; metabolism of terpenoids and polyketides; carotenoid biosynthesis"	21.8789187277661	3.76067452784522	1.62610865471556	2.312683421824	0.0207400511565858	0.0411733880689853	"K10210"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Carotenoid biosynthesis"	"K10210_Metabolism_Metabolism of terpenoids and polyketides_ Carotenoid biosynthesis"
"3758"	"K13049|metabolism; enzyme families; peptidases"	316.171741133078	0.267226661737627	0.619159486256031	0.431595845124669	0.66603517873968	0.737391704435375	"K13049"	NA	NA	NA	"K13049_NA_NA_NA"
"3759"	"K10215|metabolism; xenobiotics biodegradation and metabolism; aminobenzoate degradation"	48.5837363008795	-2.67001949589641	1.21845077314045	-2.19132323993252	0.0284284094592975	0.0521332224781986	"K10215"	"Metabolism"	"Xenobiotics biodegradation and metabolism"	" Aminobenzoate degradation"	"K10215_Metabolism_Xenobiotics biodegradation and metabolism_ Aminobenzoate degradation"
"3760"	"K13735|human diseases; infectious diseases; bacterial invasion of epithelial cells"	23.4053094953177	-0.528819452072353	1.5344570141737	-0.344629694535379	0.730372778894273	0.792849800131941	"K13735"	"Human Diseases"	"Infectious diseases"	" Bacterial invasion of epithelial cells"	"K13735_Human Diseases_Infectious diseases_ Bacterial invasion of epithelial cells"
"3761"	"K13734|human diseases; infectious diseases; bacterial invasion of epithelial cells"	45.5110337578078	5.74287131800074	1.60027099022033	3.58868676186529	0.000332347868167409	0.00104801292041866	"K13734"	"Human Diseases"	"Infectious diseases"	" Bacterial invasion of epithelial cells"	"K13734_Human Diseases_Infectious diseases_ Bacterial invasion of epithelial cells"
"3762"	"K13041|environmental information processing; signal transduction; two-component system"	140.258945361501	2.702734414335	1.03769430655487	2.6045574281968	0.00919930028248145	0.019990082843293	"K13041"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K13041_Environmental Information Processing_Signal transduction_ Two-component system"
"3763"	"K13040|metabolism; enzyme families; protein kinases|environmental information processing; signal transduction; two-component system"	18.9581784408726	1.62177007586385	1.49938813627187	1.08162125378441	0.27942085652533	0.366377554614126	"K13040"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K13040_Environmental Information Processing_Signal transduction_ Two-component system"
"3764"	"K13730|human diseases; infectious diseases; bacterial invasion of epithelial cells"	213.569920486815	-2.68057724122531	1.06406065401173	-2.51919590402952	0.0117623193294983	0.0247705946174351	"K13730"	"Human Diseases"	"Infectious diseases"	" Bacterial invasion of epithelial cells"	"K13730_Human Diseases_Infectious diseases_ Bacterial invasion of epithelial cells"
"3765"	"K13733|human diseases; infectious diseases; bacterial invasion of epithelial cells"	0.745894109853998	2.9016614564382	2.94298896413045	0.985957301166956	0.324154066307423	0.413486007461399	"K13733"	"Human Diseases"	"Infectious diseases"	" Bacterial invasion of epithelial cells"	"K13733_Human Diseases_Infectious diseases_ Bacterial invasion of epithelial cells"
"3766"	"K13732|human diseases; infectious diseases; bacterial invasion of epithelial cells"	0.683792751518311	2.9927589461587	2.94798042680086	1.01518955789216	0.310015477197472	0.398833163804063	"K13732"	"Human Diseases"	"Infectious diseases"	" Bacterial invasion of epithelial cells"	"K13732_Human Diseases_Infectious diseases_ Bacterial invasion of epithelial cells"
"3767"	"K04516|metabolism; amino acid metabolism; phenylalanine; tyrosine and tryptophan biosynthesis"	6953.40078279374	2.25300365663236	0.426904037392277	5.27754122541151	1.30928755505282e-07	9.0045389238684e-07	"K04516"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	"K04516_Metabolism_Overview_ Biosynthesis of amino acids"
"3768"	"K03204|environmental information processing; membrane transport; secretion system|environmental information processing; membrane transport; bacterial secretion system"	1306.06092325481	-1.97142494731945	0.451817426363226	-4.36332206835816	1.2810213640488e-05	5.73118649012592e-05	"K03204"	"Environmental Information Processing"	"Membrane transport"	" Bacterial secretion system"	"K03204_Environmental Information Processing_Membrane transport_ Bacterial secretion system"
"3769"	"K03205|environmental information processing; membrane transport; secretion system|environmental information processing; membrane transport; bacterial secretion system"	3645.05805567873	0.574710344968807	0.262555344942214	2.18891123734425	0.0286032921550387	0.0524219066235813	"K03205"	"Environmental Information Processing"	"Membrane transport"	" Bacterial secretion system"	"K03205_Environmental Information Processing_Membrane transport_ Bacterial secretion system"
"3770"	"K03207|unclassified; metabolism; others"	23.8854323741921	1.75352128331375	1.90574275831995	0.920124857176215	0.357507516036666	0.448396725774837	"K03207"	NA	NA	NA	"K03207_NA_NA_NA"
"3771"	"K03200|environmental information processing; membrane transport; secretion system|environmental information processing; membrane transport; bacterial secretion system"	879.339348967218	-2.19321282022519	0.514551153217707	-4.26238053594885	2.02260632212897e-05	8.68650097143229e-05	"K03200"	"Environmental Information Processing"	"Membrane transport"	" Bacterial secretion system"	"K03200_Environmental Information Processing_Membrane transport_ Bacterial secretion system"
"3772"	"K03201|environmental information processing; membrane transport; secretion system|environmental information processing; membrane transport; bacterial secretion system"	351.432421643549	-1.2294300906092	0.559654124392415	-2.19676767672163	0.028037042664328	0.0515099155926027	"K03201"	"Environmental Information Processing"	"Membrane transport"	" Bacterial secretion system"	"K03201_Environmental Information Processing_Membrane transport_ Bacterial secretion system"
"3773"	"K03202|environmental information processing; membrane transport; secretion system|environmental information processing; membrane transport; bacterial secretion system"	2.43885943543239	4.11835093422508	2.92951030221357	1.40581548087174	0.159778923856516	0.22625298557418	"K03202"	"Environmental Information Processing"	"Membrane transport"	" Bacterial secretion system"	"K03202_Environmental Information Processing_Membrane transport_ Bacterial secretion system"
"3774"	"K03203|environmental information processing; membrane transport; secretion system|environmental information processing; membrane transport; bacterial secretion system"	268.786674748528	-0.8493885876459	0.59427415906039	-1.42928743357926	0.152921636335762	0.218085868066488	"K03203"	"Environmental Information Processing"	"Membrane transport"	" Bacterial secretion system"	"K03203_Environmental Information Processing_Membrane transport_ Bacterial secretion system"
"3775"	"K03208|unclassified; cellular processes and signaling; membrane and intracellular structural molecules"	242.389304493445	-2.6919083359356	0.917978498956072	-2.93243070398364	0.00336319967667818	0.00816474248239482	"K03208"	NA	NA	NA	"K03208_NA_NA_NA"
"3776"	"K03758|unclassified; cellular processes and signaling; other ion-coupled transporters"	741.173056583202	0.579720647905486	0.541520073064634	1.07054322958826	0.284374861342034	0.371817654071771	"K03758"	NA	NA	NA	"K03758_NA_NA_NA"
"3777"	"K03759|unclassified; cellular processes and signaling; other ion-coupled transporters"	100.914347867681	-2.32640243263586	1.17488200619154	-1.98011580769464	0.0476905172945703	0.0812986558309484	"K03759"	NA	NA	NA	"K03759_NA_NA_NA"
"3778"	"K09469|metabolism; amino acid metabolism; amino acid related enzymes"	27.105554848373	3.87436126516222	2.87960621276805	1.34544829358385	0.178480508468689	0.250018022855336	"K09469"	NA	NA	NA	"K09469_NA_NA_NA"
"3779"	"K09461|metabolism; xenobiotics biodegradation and metabolism; aminobenzoate degradation"	556.816882225315	-2.21780127147048	0.758746202404825	-2.92298170908957	0.00346696881963633	0.00839003659536338	"K09461"	"Metabolism"	"Xenobiotics biodegradation and metabolism"	" Aminobenzoate degradation"	"K09461_Metabolism_Xenobiotics biodegradation and metabolism_ Aminobenzoate degradation"
"3780"	"K06204|genetic information processing; transcription; transcription factors|genetic information processing; translation; ribosome biogenesis|genetic information processing; transcription; transcription machinery"	3362.77272896325	-0.700299485443961	0.267260865025579	-2.62028443774189	0.00878564541393846	0.0191954203294347	"K06204"	"Cellular Processes"	"Cellular community - prokaryotes"	" Biofilm formation - Escherichia coli"	"K06204_Cellular Processes_Cellular community - prokaryotes_ Biofilm formation - Escherichia coli"
"3781"	"K00178|unclassified; metabolism; energy metabolism"	7.94065810396415	0.791948304713537	2.90125434706616	0.272967554711079	0.784878156344302	0.838805349001636	"K00178"	NA	NA	NA	"K00178_NA_NA_NA"
"3782"	"K13950|metabolism; metabolism of cofactors and vitamins; folate biosynthesis"	395.061893881233	1.19619424957231	0.598688495310974	1.99802444667151	0.0457140098130549	0.0784191185478804	"K13950"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	"K13950_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"
"3783"	"K13953|metabolism; lipid metabolism; fatty acid metabolism|metabolism; xenobiotics biodegradation and metabolism; naphthalene degradation|metabolism; xenobiotics biodegradation and metabolism; chloroalkane and chloroalkene degradation|metabolism; carbohydrate metabolism; glycolysis / gluconeogenesis|metabolism; xenobiotics biodegradation and metabolism; metabolism of xenobiotics by cytochrome p450|metabolism; metabolism of cofactors and vitamins; retinol metabolism|metabolism; amino acid metabolism; tyrosine metabolism|metabolism; xenobiotics biodegradation and metabolism; drug metabolism - cytochrome p450"	3255.7807011302	-1.13446081437302	0.252654812117399	-4.49016112088091	7.11693187552921e-06	3.38858516896728e-05	"K13953"	"Metabolism"	"Overview"	" Degradation of aromatic compounds"	"K13953_Metabolism_Overview_ Degradation of aromatic compounds"
"3784"	"K13955|unclassified; metabolism; energy metabolism"	61.459514630634	-0.430111535355297	1.30814369585843	-0.328795327850469	0.742310394760217	0.802165516583935	"K13955"	NA	NA	NA	"K13955_NA_NA_NA"
"3785"	"K13954|metabolism; xenobiotics biodegradation and metabolism; chloroalkane and chloroalkene degradation|metabolism; carbohydrate metabolism; glycolysis / gluconeogenesis|metabolism; lipid metabolism; fatty acid metabolism|metabolism; xenobiotics biodegradation and metabolism; naphthalene degradation|metabolism; amino acid metabolism; tyrosine metabolism"	925.660664940566	-1.33604921488967	0.476974019545727	-2.80109431570746	0.00509296317232518	0.0117670075338833	"K13954"	"Metabolism"	"Overview"	" Degradation of aromatic compounds"	"K13954_Metabolism_Overview_ Degradation of aromatic compounds"
"3786"	"K06324|unclassified; cellular processes and signaling; sporulation"	23.3429035546094	-1.64423027196471	2.09310362556907	-0.785546521385284	0.432133205497142	0.524889291079272	"K06324"	NA	NA	NA	"K06324_NA_NA_NA"
"3787"	"K11777|unclassified; poorly characterized; general function prediction only"	62.1352191015233	-1.36210047899475	1.73245751410513	-0.786224463171508	0.431735996707961	0.524757130670435	"K11777"	NA	NA	NA	"K11777_NA_NA_NA"
"3788"	"K11779|unclassified; metabolism; metabolism of cofactors and vitamins"	209.525465090736	-2.19094335721675	0.90257160943014	-2.42744546175129	0.0152055728365905	0.0311903858253808	"K11779"	"Metabolism"	"Energy metabolism"	" Methane metabolism"	"K11779_Metabolism_Energy metabolism_ Methane metabolism"
"3789"	"K11778|none"	0	0	0	0	1	NA	"K11778"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Terpenoid backbone biosynthesis"	"K11778_Metabolism_Metabolism of terpenoids and polyketides_ Terpenoid backbone biosynthesis"
"3790"	"K06325|unclassified; cellular processes and signaling; sporulation"	37.1226213071955	-4.28029690865339	2.90499014779478	-1.47342906202372	0.140635378697849	0.203463810530575	"K06325"	NA	NA	NA	"K06325_NA_NA_NA"
"3791"	"K07128|unclassified; poorly characterized; general function prediction only"	0.878270547111833	5.55567163970916	2.97270698727082	1.86889312115141	0.0616376855430116	0.100809769545149	"K07128"	NA	NA	NA	"K07128_NA_NA_NA"
"3792"	"K07121|unclassified; poorly characterized; general function prediction only"	1174.71118752855	0.106397169974905	0.492187012908283	0.216172241819659	0.828853489815132	0.870615177195601	"K07121"	NA	NA	NA	"K07121_NA_NA_NA"
"3793"	"K07120|unclassified; poorly characterized; general function prediction only"	1320.63374919153	-0.985395041825693	0.329452963452571	-2.99100372781303	0.00278062098816644	0.00685901742520596	"K07120"	NA	NA	NA	"K07120_NA_NA_NA"
"3794"	"K07123|unclassified; poorly characterized; general function prediction only"	683.020382912968	-3.00389221087218	0.807140724038535	-3.72164620295973	0.000197928213251499	0.000659833976880624	"K07123"	NA	NA	NA	"K07123_NA_NA_NA"
"3795"	"K07122|unclassified; poorly characterized; general function prediction only"	1127.71246031104	0.302799664605709	0.478772802363285	0.632449594277389	0.527093135727716	0.608706902656128	"K07122"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	"K07122_Environmental Information Processing_Membrane transport_ ABC transporters"
